filename, language, XML, JSON, Markdown, PHP, Batch, CSS, JavaScript, YAML, Properties, HTML, comment, blank, total
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\NamespaceCoverageNotProtectedTest.php, PHP, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 3, 2, 15
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\NamespaceCoverageNotPublicTest.php, PHP, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 3, 2, 15
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\NamespaceCoveragePrivateTest.php, PHP, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 3, 2, 15
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\NamespaceCoverageProtectedTest.php, PHP, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 3, 2, 15
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\NamespaceCoveragePublicTest.php, PHP, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 3, 2, 15
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\NamespaceCoveredClass.php, PHP, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 7, 39
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\NamespaceCoveredFunction.php, PHP, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 2, 8
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\NoArgTestCaseTest.php, PHP, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\NoTestCaseClass.php, PHP, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\NoTestCases.php, PHP, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\NonStatic.php, PHP, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 1, 8
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\NotExistingCoveredElementTest.php, PHP, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 9, 4, 27
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\NotPublicTestCase.php, PHP, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 3, 14
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\NotVoidTestCase.php, PHP, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 2, 7
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\NothingTest.php, PHP, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\OneTestCase.php, PHP, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 3, 14
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\OutputTestCase.php, PHP, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 5, 30
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\OverrideTestCase.php, PHP, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 1, 8
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\ParseTestMethodAnnotationsMock.php, PHP, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 6, 2, 16
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\RequirementsClassBeforeClassHookTest.php, PHP, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 3, 2, 14
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\RequirementsClassDocBlockTest.php, PHP, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 14, 2, 23
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\RequirementsTest.php, PHP, 0, 0, 0, 188, 0, 0, 0, 0, 0, 0, 208, 59, 455
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\SampleArrayAccess.php, PHP, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 6, 2, 37
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\SampleClass.php, PHP, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 2, 15
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\Singleton.php, PHP, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 5, 23
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\StackTest.php, PHP, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 3, 5, 27
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\StatusTest.php, PHP, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 9, 43
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\StopOnWarningTestSuite.php, PHP, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 4, 16
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\StopsOnWarningTest.php, PHP, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\Struct.php, PHP, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 2, 11
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\Success.php, PHP, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 2, 11
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\TemplateMethodsTest.php, PHP, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 10, 54
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\TestAutoreferenced.php, PHP, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 3, 13
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\TestDoxGroupTest.php, PHP, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 6, 4, 23
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\TestGeneratorMaker.php, PHP, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 1, 11
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\TestIncomplete.php, PHP, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 2, 11
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\TestIterator.php, PHP, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 7, 37
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\TestIterator2.php, PHP, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 7, 36
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\TestIteratorAggregate.php, PHP, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 4, 17
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\TestIteratorAggregate2.php, PHP, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 3, 4, 20
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\TestSkipped.php, PHP, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 2, 11
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\TestTestError.php, PHP, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 2, 11
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\TestWithTest.php, PHP, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 6, 3, 27
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\TestableCliTestDoxPrinter.php, PHP, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 8, 4, 26
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\ThrowExceptionTestCase.php, PHP, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 2, 11
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\ThrowNoExceptionTestCase.php, PHP, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\TruthyConstraint.php, PHP, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 3, 19
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\VariousIterableDataProviderTest.php, PHP, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 5, 5, 39
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\WasRun.php, PHP, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 3, 13
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\WrapperIteratorAggregate.php, PHP, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 3, 4, 23
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\bar.xml, XML, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\configuration.colors.empty.xml, XML, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\configuration.colors.false.xml, XML, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\configuration.colors.invalid.xml, XML, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\configuration.colors.true.xml, XML, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\configuration.custom-printer.xml, XML, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\configuration.defaulttestsuite.xml, XML, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\configuration.one-file-suite.xml, XML, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\configuration.suites.xml, XML, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\configuration.xml, XML, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 132
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\configuration_empty.xml, XML, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 50
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\configuration_stop_on_warning.xml, XML, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\configuration_xinclude.xml, XML, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 80
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\foo.xml, XML, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\phpunit-example-extension\phpunit.xml, XML, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\phpunit-example-extension\tests\OneTest.php, PHP, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 3, 14
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\structureAttributesAreSameButValuesAreNot.xml, XML, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\structureExpected.xml, XML, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\structureIgnoreTextNodes.xml, XML, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\structureIsSameButDataIsNot.xml, XML, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\structureWrongNumberOfAttributes.xml, XML, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\_files\structureWrongNumberOfNodes.xml, XML, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
c:\xamppp\htdocs\petcustoms\vendor\phpunit\phpunit\tests\bootstrap.php, PHP, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 1, 4, 31
c:\xamppp\htdocs\petcustoms\vendor\sebastian\code-unit-reverse-lookup\.travis.yml, YAML, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 8, 26
c:\xamppp\htdocs\petcustoms\vendor\sebastian\code-unit-reverse-lookup\ChangeLog.md, Markdown, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11
c:\xamppp\htdocs\petcustoms\vendor\sebastian\code-unit-reverse-lookup\README.md, Markdown, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 8, 15
c:\xamppp\htdocs\petcustoms\vendor\sebastian\code-unit-reverse-lookup\build.xml, XML, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 23
c:\xamppp\htdocs\petcustoms\vendor\sebastian\code-unit-reverse-lookup\composer.json, JSON, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 29
c:\xamppp\htdocs\petcustoms\vendor\sebastian\code-unit-reverse-lookup\phpunit.xml, XML, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 22
c:\xamppp\htdocs\petcustoms\vendor\sebastian\code-unit-reverse-lookup\src\Wizard.php, PHP, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 29, 20, 112
c:\xamppp\htdocs\petcustoms\vendor\sebastian\code-unit-reverse-lookup\tests\WizardTest.php, PHP, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 14, 7, 46
c:\xamppp\htdocs\petcustoms\vendor\sebastian\comparator\.travis.yml, YAML, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 10, 35
c:\xamppp\htdocs\petcustoms\vendor\sebastian\comparator\ChangeLog.md, Markdown, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 15, 34
c:\xamppp\htdocs\petcustoms\vendor\sebastian\comparator\README.md, Markdown, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 14, 38
c:\xamppp\htdocs\petcustoms\vendor\sebastian\comparator\build.xml, XML, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 22
c:\xamppp\htdocs\petcustoms\vendor\sebastian\comparator\composer.json, JSON, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 55
c:\xamppp\htdocs\petcustoms\vendor\sebastian\comparator\phpunit.xml, XML, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 19
c:\xamppp\htdocs\petcustoms\vendor\sebastian\comparator\src\ArrayComparator.php, PHP, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 31, 19, 132
c:\xamppp\htdocs\petcustoms\vendor\sebastian\comparator\src\Comparator.php, PHP, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 39, 9, 66
c:\xamppp\htdocs\petcustoms\vendor\sebastian\comparator\src\ComparisonFailure.php, PHP, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 69, 18, 136
c:\xamppp\htdocs\petcustoms\vendor\sebastian\comparator\src\DOMNodeComparator.php, PHP, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 35, 13, 88
c:\xamppp\htdocs\petcustoms\vendor\sebastian\comparator\src\DateTimeComparator.php, PHP, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 38, 10, 85
c:\xamppp\htdocs\petcustoms\vendor\sebastian\comparator\src\DoubleComparator.php, PHP, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 35, 6, 58
c:\xamppp\htdocs\petcustoms\vendor\sebastian\comparator\src\ExceptionComparator.php, PHP, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 27, 6, 54
c:\xamppp\htdocs\petcustoms\vendor\sebastian\comparator\src\Factory.php, PHP, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 54, 17, 140
c:\xamppp\htdocs\petcustoms\vendor\sebastian\comparator\src\MockObjectComparator.php, PHP, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 27, 6, 49
c:\xamppp\htdocs\petcustoms\vendor\sebastian\comparator\src\NumericComparator.php, PHP, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 32, 5, 70
c:\xamppp\htdocs\petcustoms\vendor\sebastian\comparator\src\ObjectComparator.php, PHP, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 44, 8, 108
c:\xamppp\htdocs\petcustoms\vendor\sebastian\comparator\src\ResourceComparator.php, PHP, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 30, 4, 54
c:\xamppp\htdocs\petcustoms\vendor\sebastian\comparator\src\ScalarComparator.php, PHP, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 36, 8, 93
c:\xamppp\htdocs\petcustoms\vendor\sebastian\comparator\src\SplObjectStorageComparator.php, PHP, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 30, 5, 71
c:\xamppp\htdocs\petcustoms\vendor\sebastian\comparator\src\TypeComparator.php, PHP, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 31, 4, 61
c:\xamppp\htdocs\petcustoms\vendor\sebastian\comparator\tests\ArrayComparatorTest.php, PHP, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 33, 15, 169
c:\xamppp\htdocs\petcustoms\vendor\sebastian\comparator\tests\ComparisonFailureTest.php, PHP, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 11, 8, 59
c:\xamppp\htdocs\petcustoms\vendor\sebastian\comparator\tests\DOMNodeComparatorTest.php, PHP, 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 31, 20, 164
c:\xamppp\htdocs\petcustoms\vendor\sebastian\comparator\tests\DateTimeComparatorTest.php, PHP, 0, 0, 0, 165, 0, 0, 0, 0, 0, 0, 41, 18, 224
c:\xamppp\htdocs\petcustoms\vendor\sebastian\comparator\tests\DoubleComparatorTest.php, PHP, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 31, 16, 138
c:\xamppp\htdocs\petcustoms\vendor\sebastian\comparator\tests\ExceptionComparatorTest.php, PHP, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 31, 21, 139
c:\xamppp\htdocs\petcustoms\vendor\sebastian\comparator\tests\FactoryTest.php, PHP, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 27, 15, 127
c:\xamppp\htdocs\petcustoms\vendor\sebastian\comparator\tests\MockObjectComparatorTest.php, PHP, 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 33, 24, 171
c:\xamppp\htdocs\petcustoms\vendor\sebastian\comparator\tests\NumericComparatorTest.php, PHP, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 31, 16, 126
c:\xamppp\htdocs\petcustoms\vendor\sebastian\comparator\tests\ObjectComparatorTest.php, PHP, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 33, 22, 153
c:\xamppp\htdocs\petcustoms\vendor\sebastian\comparator\tests\ResourceComparatorTest.php, PHP, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 31, 20, 125
c:\xamppp\htdocs\petcustoms\vendor\sebastian\comparator\tests\ScalarComparatorTest.php, PHP, 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 32, 17, 162
c:\xamppp\htdocs\petcustoms\vendor\sebastian\comparator\tests\SplObjectStorageComparatorTest.php, PHP, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 30, 26, 150
c:\xamppp\htdocs\petcustoms\vendor\sebastian\comparator\tests\TypeComparatorTest.php, PHP, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 27, 14, 109
c:\xamppp\htdocs\petcustoms\vendor\sebastian\comparator\tests\_fixture\Author.php, PHP, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 12, 5, 28
c:\xamppp\htdocs\petcustoms\vendor\sebastian\comparator\tests\_fixture\Book.php, PHP, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 12, 3, 21
c:\xamppp\htdocs\petcustoms\vendor\sebastian\comparator\tests\_fixture\ClassWithToString.php, PHP, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 8, 3, 20
c:\xamppp\htdocs\petcustoms\vendor\sebastian\comparator\tests\_fixture\SampleClass.php, PHP, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 11, 4, 29
c:\xamppp\htdocs\petcustoms\vendor\sebastian\comparator\tests\_fixture\Struct.php, PHP, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 11, 4, 25
c:\xamppp\htdocs\petcustoms\vendor\sebastian\comparator\tests\_fixture\TestClass.php, PHP, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 8, 3, 16
c:\xamppp\htdocs\petcustoms\vendor\sebastian\comparator\tests\_fixture\TestClassComparator.php, PHP, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 8, 3, 16
c:\xamppp\htdocs\petcustoms\vendor\sebastian\diff\.github\stale.yml, YAML, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 15, 13, 41
c:\xamppp\htdocs\petcustoms\vendor\sebastian\diff\.travis.yml, YAML, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 9, 27
c:\xamppp\htdocs\petcustoms\vendor\sebastian\diff\ChangeLog.md, Markdown, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 25, 54
c:\xamppp\htdocs\petcustoms\vendor\sebastian\diff\README.md, Markdown, 0, 0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 50, 196
c:\xamppp\htdocs\petcustoms\vendor\sebastian\diff\build.xml, XML, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 23
c:\xamppp\htdocs\petcustoms\vendor\sebastian\diff\composer.json, JSON, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 40
c:\xamppp\htdocs\petcustoms\vendor\sebastian\diff\phpunit.xml, XML, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 22
c:\xamppp\htdocs\petcustoms\vendor\sebastian\diff\src\Chunk.php, PHP, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 29, 15, 91
c:\xamppp\htdocs\petcustoms\vendor\sebastian\diff\src\Diff.php, PHP, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 28, 10, 68
c:\xamppp\htdocs\petcustoms\vendor\sebastian\diff\src\Differ.php, PHP, 0, 0, 0, 187, 0, 0, 0, 0, 0, 0, 89, 55, 331
c:\xamppp\htdocs\petcustoms\vendor\sebastian\diff\src\Exception\ConfigurationException.php, PHP, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 15, 3, 41
c:\xamppp\htdocs\petcustoms\vendor\sebastian\diff\src\Exception\Exception.php, PHP, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 8, 3, 16
c:\xamppp\htdocs\petcustoms\vendor\sebastian\diff\src\Exception\InvalidArgumentException.php, PHP, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 8, 3, 16
c:\xamppp\htdocs\petcustoms\vendor\sebastian\diff\src\Line.php, PHP, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 14, 8, 45
c:\xamppp\htdocs\petcustoms\vendor\sebastian\diff\src\LongestCommonSubsequenceCalculator.php, PHP, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 16, 3, 25
c:\xamppp\htdocs\petcustoms\vendor\sebastian\diff\src\MemoryEfficientLongestCommonSubsequenceCalculator.php, PHP, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 11, 15, 82
c:\xamppp\htdocs\petcustoms\vendor\sebastian\diff\src\Output\AbstractChunkOutputBuilder.php, PHP, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 17, 7, 57
c:\xamppp\htdocs\petcustoms\vendor\sebastian\diff\src\Output\DiffOnlyOutputBuilder.php, PHP, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 15, 14, 69
c:\xamppp\htdocs\petcustoms\vendor\sebastian\diff\src\Output\DiffOutputBuilderInterface.php, PHP, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 12, 3, 21
c:\xamppp\htdocs\petcustoms\vendor\sebastian\diff\src\Output\StrictUnifiedDiffOutputBuilder.php, PHP, 0, 0, 0, 204, 0, 0, 0, 0, 0, 0, 53, 62, 319
c:\xamppp\htdocs\petcustoms\vendor\sebastian\diff\src\Output\UnifiedDiffOutputBuilder.php, PHP, 0, 0, 0, 167, 0, 0, 0, 0, 0, 0, 46, 52, 265
c:\xamppp\htdocs\petcustoms\vendor\sebastian\diff\src\Parser.php, PHP, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 16, 22, 107
c:\xamppp\htdocs\petcustoms\vendor\sebastian\diff\src\TimeEfficientLongestCommonSubsequenceCalculator.php, PHP, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 11, 10, 67
c:\xamppp\htdocs\petcustoms\vendor\sebastian\diff\tests\ChunkTest.php, PHP, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 14, 15, 74
c:\xamppp\htdocs\petcustoms\vendor\sebastian\diff\tests\DiffTest.php, PHP, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 13, 10, 56
c:\xamppp\htdocs\petcustoms\vendor\sebastian\diff\tests\DifferTest.php, PHP, 0, 0, 0, 366, 0, 0, 0, 0, 0, 0, 53, 26, 445
c:\xamppp\htdocs\petcustoms\vendor\sebastian\diff\tests\Exception\ConfigurationExceptionTest.php, PHP, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 11, 7, 42
c:\xamppp\htdocs\petcustoms\vendor\sebastian\diff\tests\Exception\InvalidArgumentExceptionTest.php, PHP, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 11, 6, 34
c:\xamppp\htdocs\petcustoms\vendor\sebastian\diff\tests\LineTest.php, PHP, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 14, 8, 45
